Chunk ID,Text Chunk,Source URL
187,"I will, rather, 
limit myself to two theologians, Origen of Alexandria and Augustine 
of Hippo, both of whom, to this day, continue to receive remarkable 
scholarly attention. I think I am justiﬁ ed in selecting these two authors 
if only for the simple reason that, in the last few years, reference works 
devoted to each of these theologians have appeared. The Dizionario 
Origene2 was published a few years ago in Italian, and more recently, 
the Westminster Handbook to Origen3 has been offered to an English 
 audience. For Augustine, in addition to the fascicles of the Augustinus-
Lexikon4 that continue to emerge, there is also the encyclopedia, Augus-
tine through the Ages.5 For my part, I have also had the opportunity to 
author several works on both of these theologians.6
150 Basil Studer, O.S.B. The topic of Origen and Augustine’s soteriologies requires, never-
theless, further restriction. If a presentation of patristic soteriology will 
resonate with us today, then it ought to articulate, I would contend, the 
personal dimension of this topic. As such, I would like to present Ori-
gen’s and Augustine’s views on loving Christ as integral to their respec-
tive soteriologies. It is clear that both theologians have a profound 
interest in the Johannine theme of God’s love that preceded our love 
(1 John 4:8–10). But we can only speak of God’s preceding love for us in 
its fullest sense when we also include our response, that is, our own love 
for God and, consequently, our love for Christ. The topic for this essay, 
then, is our love for Christ. At the “Ninth Origen Conference” I delivered a paper on Origen’s 
view of loving Christ,7 and in my recent introduction to Augustine’s 
De Trinitate I devoted the last chapter to Augustine’s view of loving 
Christ.8 In this essay the task remains to summarize and compare the 
results of both of these previous studies. Even if I cannot scale the 
heights that the Archbishop of Canterbury, Rowan Williams, reached 
in his paper on Augustine’s Christology at the 2003 International Pa-
tristics Conference in Oxford,9 I nevertheless attempt to offer in my 
analysis of Origen and Augustine what believers today especially wish 
to discover: an account of salvation that accentuates the love, and in-
deed the friendship, that exists between believers and Christ. Loving Christ in Origen
 “Christ is present to all who seek him.” —Origen, Hom. Lev. 9.14
The Theological Discipline—a Quest for the Truth
When many scholars eagerly devote themselves to Origen today, they 
tend to do so with the intent of studying his interpretation of Scripture 
and of tracing the extent to which his exegesis inﬂ uenced the thinkers, 
preachers, and theologians of subsequent generations. 10",430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation$@$20250530_170954/430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation.pdf#page=187
188,"Even if I cannot scale the 
heights that the Archbishop of Canterbury, Rowan Williams, reached 
in his paper on Augustine’s Christology at the 2003 International Pa-
tristics Conference in Oxford,9 I nevertheless attempt to offer in my 
analysis of Origen and Augustine what believers today especially wish 
to discover: an account of salvation that accentuates the love, and in-
deed the friendship, that exists between believers and Christ. Loving Christ in Origen
 “Christ is present to all who seek him.” —Origen, Hom. Lev. 9.14
The Theological Discipline—a Quest for the Truth
When many scholars eagerly devote themselves to Origen today, they 
tend to do so with the intent of studying his interpretation of Scripture 
and of tracing the extent to which his exegesis inﬂ uenced the thinkers, 
preachers, and theologians of subsequent generations. 10 It used to be 
that Origen’s De principiis stood at the foreground of research, and with
Loving Christ according to Origen and Augustine 151
that, a strong interest in its philosophical orientation11 (one indication of 
which is the remarkable energy expended in deciphering the title Peri 
archon). 12
De principiis was one of Origen’s earliest writings, and even if we 
keep its fourth book in mind, in which Origen discusses at length Scrip-
ture and its interpretation, it is clear that De principiis does not yet re-
ﬂ ect the robust sort of scriptural interpretation that we see elsewhere in 
his writings, in which he opens up to believers the deeper senses of 
Holy Scripture. Furthermore, many of his reﬂ ections in this work are 
admittedly of a philosophical nature (if one even wants to distinguish 
between philosophy and theology in this period), and it is certainly also 
the case that Origen seldom addresses Christ in this work as his “Lord 
and Master,” as he will do in his sermons. Nevertheless, De principiis is 
a thoroughly theological project, as Origen himself announces at the 
beginning of the work (though the opening lines of this work are very 
often overlooked). 13 “All who believe and are convinced that grace and 
truth came by Jesus Christ,” Origen begins, “derive the knowledge 
which calls men to lead a good and blessed life from no other source 
but the very words and teaching of Christ.”14 But since many who pro-
fess to believe in Christ interpret these words differently, it is impera-
tive that these words receive an ecclesiastical interpretation, namely, an 
interpretation in accordance with the regula ﬁ dei.15 Decisive in this in-
troduction, however, is that it opens with faith in Christ, who is the 
“Way, the Truth and the Life” (John 14:6). Perhaps the author of De principiis speaks even more clearly about 
the intent of this work at the end of the second book.",430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation$@$20250530_170954/430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation.pdf#page=188
189,"Nevertheless, De principiis is 
a thoroughly theological project, as Origen himself announces at the 
beginning of the work (though the opening lines of this work are very 
often overlooked). 13 “All who believe and are convinced that grace and 
truth came by Jesus Christ,” Origen begins, “derive the knowledge 
which calls men to lead a good and blessed life from no other source 
but the very words and teaching of Christ.”14 But since many who pro-
fess to believe in Christ interpret these words differently, it is impera-
tive that these words receive an ecclesiastical interpretation, namely, an 
interpretation in accordance with the regula ﬁ dei.15 Decisive in this in-
troduction, however, is that it opens with faith in Christ, who is the 
“Way, the Truth and the Life” (John 14:6). Perhaps the author of De principiis speaks even more clearly about 
the intent of this work at the end of the second book. In the last chapter 
of book 2, entitled “De repromissionibus” (Concerning the Promises), 
Origen offers a clear account of theological inquiry. 16 In this passage 
Origen describes the search for truth as an inquiry that includes the 
presence of Christ. He opens the chapter by referring to the person who 
directs omnem industriam to studies, “in order that he can, by inquiry 
into truth, learn the causes and reason of things.”17 A little later in this 
chapter he also describes “theology” more precisely as a “natural and 
appropriate longing to know God’s truth and to learn the causes of 
things. ”18 Origen asks, then, if this sort of theological inquiry will also 
exist in that life that is the true life, that life that is hidden with Christ
152 Basil Studer, O.S.B.
in God, that is, eternal life. Now in order to satisfy fully that desire, the 
“love of truth” (cf. 2 Thess 2:10) that God has implanted in our minds, 
Origen suggests that we need to realize the ordo vivendi on two levels, 
and it is here that the presence of Christ for the theological disciple be-
comes evident. 19 In this earthly life, the Christian draws out the sketch 
of a portrait whose details will only be ﬁ lled out in the eternal life. This 
shadowy sketch is only of value, however, if it is written on the “tablets 
of our heart” with the pencil of our Lord Jesus Christ.20 From this out-
line of the truth and knowledge at the hands of Christ, which believers 
already possess in this earthly life, will emerge the beauty of a perfect 
picture in the eternal life.",430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation$@$20250530_170954/430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation.pdf#page=189
190,"Now in order to satisfy fully that desire, the 
“love of truth” (cf. 2 Thess 2:10) that God has implanted in our minds, 
Origen suggests that we need to realize the ordo vivendi on two levels, 
and it is here that the presence of Christ for the theological disciple be-
comes evident. 19 In this earthly life, the Christian draws out the sketch 
of a portrait whose details will only be ﬁ lled out in the eternal life. This 
shadowy sketch is only of value, however, if it is written on the “tablets 
of our heart” with the pencil of our Lord Jesus Christ.20 From this out-
line of the truth and knowledge at the hands of Christ, which believers 
already possess in this earthly life, will emerge the beauty of a perfect 
picture in the eternal life. It is in that life, Origen continues, that believ-
ers will, as the apostle maintains, learn even more clearly from Christ 
the meaning of all things that transpire on earth—the meaning of man, 
of the Holy Spirit’s grace to believers, the history of Israel, creation, and 
divine providence. 21 In heaven, in paradise, in the locus eruditionis, in 
the auditorium, and in the schola animarum, believers will be taught by 
Christ about everything that they saw on earth.22 Even more, they will 
ascend through the heavenly spheres and learn even about these as well. To the extent that they follow Jesus who has walked through the heav-
ens, they will attain, each according to his measure, to the vision of 
God.23 For Origen, theology is therefore a search for truth, and both in 
this life as well as in the life to come, Christ is the teacher of this truth. Christ, the Revelation of God
Two points must be kept in mind if we want to grasp the sense of this 
remarkable program. The ﬁ rst is that we have to be clear about the 
comprehensive signiﬁ cance of Origen’s claim that Christ is the “Truth.” This is a claim that he, in fact, likes to make, as in the prologue to De 
principiis where, immediately after exhorting readers to remember the 
words of the Lord, he writes: “I am the Truth (John 14:6).”24 In connec-
tion with other Johannine and Pauline texts, Origen readily maintains 
that “to remain in Christ” means the same as to “remain in the Truth.”25 
Whoever attends well to the biblical origins of the phrase “Christ, the 
Truth” will not be surprised that Origen understands it to mean that 
Christ is, above all, the revelation of God.",430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation$@$20250530_170954/430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation.pdf#page=190
191,"To the extent that they follow Jesus who has walked through the heav-
ens, they will attain, each according to his measure, to the vision of 
God.23 For Origen, theology is therefore a search for truth, and both in 
this life as well as in the life to come, Christ is the teacher of this truth. Christ, the Revelation of God
Two points must be kept in mind if we want to grasp the sense of this 
remarkable program. The ﬁ rst is that we have to be clear about the 
comprehensive signiﬁ cance of Origen’s claim that Christ is the “Truth.” This is a claim that he, in fact, likes to make, as in the prologue to De 
principiis where, immediately after exhorting readers to remember the 
words of the Lord, he writes: “I am the Truth (John 14:6).”24 In connec-
tion with other Johannine and Pauline texts, Origen readily maintains 
that “to remain in Christ” means the same as to “remain in the Truth.”25 
Whoever attends well to the biblical origins of the phrase “Christ, the 
Truth” will not be surprised that Origen understands it to mean that 
Christ is, above all, the revelation of God. Loving Christ according to Origen and Augustine 153
When Origen repeatedly and emphatically describes Christ as the 
“Truth,” he wants to express that Christ reveals God as his and our Fa-
ther.26 This contention is repeatedly supported in Origen’s writings 
with a reference to Matthew 11:27: “No one knows the Son except the 
Father and no one knows the Father, except the Son and he to whom 
the Son will reveal it.”27 Origen draws upon the concept of “Truth” to 
help explain these words of Jesus. For the ﬁ rst part of this verse, he 
notes that only the Father knows the Son, that is, the Truth, since 
the Father himself is the Truth. 28 But Origen will also and more cus-
tomarily highlight the fact that the Son, precisely because he is also the 
Truth, knows the Father and therefore is also capable of revealing 
him. 29 As “Truth,” Christ allows us traverse from the “beginnings of 
the law to the perfection of the gospel.”30 Nevertheless, Origen does not 
exclude the fact that the Truth was already among us prior to the ad-
vent of the Redeemer.31 
What Origen contends about the “Truth,” that it reveals the Fa-
ther, pertains to the “Truth” that is mentioned in the opening lines of 
the prologue of De principiis. This is readily clear when we keep in 
mind that the ﬁ rst two books of the Commentary on John, in which Ori-
gen explores at length the revelatory action of the Logos, were written 
prior to De principiis.",430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation$@$20250530_170954/430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation.pdf#page=191
192,"For the ﬁ rst part of this verse, he 
notes that only the Father knows the Son, that is, the Truth, since 
the Father himself is the Truth. 28 But Origen will also and more cus-
tomarily highlight the fact that the Son, precisely because he is also the 
Truth, knows the Father and therefore is also capable of revealing 
him. 29 As “Truth,” Christ allows us traverse from the “beginnings of 
the law to the perfection of the gospel.”30 Nevertheless, Origen does not 
exclude the fact that the Truth was already among us prior to the ad-
vent of the Redeemer.31 
What Origen contends about the “Truth,” that it reveals the Fa-
ther, pertains to the “Truth” that is mentioned in the opening lines of 
the prologue of De principiis. This is readily clear when we keep in 
mind that the ﬁ rst two books of the Commentary on John, in which Ori-
gen explores at length the revelatory action of the Logos, were written 
prior to De principiis. This assertion is also conﬁ rmed by other places in 
Origen’s theological corpus (not only in his exegetical writings, but also 
in Contra Celsum and De principiis) where he speaks of “Truth” together 
with the other customary “aspects” (ejpivnoiai) of the Son—Wisdom, 
Logos, Life, and Justice.32 What is particularly signiﬁ cant about these 
aspects is that Origen can connect “Truth” with “Wisdom” and “Word,” 
a connection that makes especially clear that he has the Son as God’s 
revelation in mind.33 This is especially evident in a passage from De 
principiis where Origen is wrestling with the claim at the beginning of 
the Letter to the Hebrews that Christ is the “express image” of God’s 
substance (Heb 1:3): See, then, whether the Son of God, who is called God’s “Word” 
and “Wisdom,” and who alone knows the Father and reveals him 
to whom he will, to those, namely, who become capable of receiv-
ing his Word and Wisdom, may not perhaps be said to express the
154 Basil Studer, O.S.B.
image of God’s substance or subsistence for this reason, that he 
makes God understood and known; that is, when Wisdom out-
lines ﬁ rst in herself the things which she wishes to reveal to others, 
by means of which they are to know and understand God, then she 
herself may be called the “express image of God’s substance” 
(Heb 1:3).34 The extent to which, for Origen, the knowledge of God is rooted 
in belief in Jesus Christ is perhaps most clearly expressed in his inter-
pretation of Moses’ vision in Exodus 33:21ff.35",430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation$@$20250530_170954/430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation.pdf#page=192
193,"This assertion is also conﬁ rmed by other places in 
Origen’s theological corpus (not only in his exegetical writings, but also 
in Contra Celsum and De principiis) where he speaks of “Truth” together 
with the other customary “aspects” (ejpivnoiai) of the Son—Wisdom, 
Logos, Life, and Justice.32 What is particularly signiﬁ cant about these 
aspects is that Origen can connect “Truth” with “Wisdom” and “Word,” 
a connection that makes especially clear that he has the Son as God’s 
revelation in mind.33 This is especially evident in a passage from De 
principiis where Origen is wrestling with the claim at the beginning of 
the Letter to the Hebrews that Christ is the “express image” of God’s 
substance (Heb 1:3): See, then, whether the Son of God, who is called God’s “Word” 
and “Wisdom,” and who alone knows the Father and reveals him 
to whom he will, to those, namely, who become capable of receiv-
ing his Word and Wisdom, may not perhaps be said to express the
154 Basil Studer, O.S.B.
image of God’s substance or subsistence for this reason, that he 
makes God understood and known; that is, when Wisdom out-
lines ﬁ rst in herself the things which she wishes to reveal to others, 
by means of which they are to know and understand God, then she 
herself may be called the “express image of God’s substance” 
(Heb 1:3).34 The extent to which, for Origen, the knowledge of God is rooted 
in belief in Jesus Christ is perhaps most clearly expressed in his inter-
pretation of Moses’ vision in Exodus 33:21ff.35 Origen repeatedly re-
turns to this passage, even in De principiis, where, in a discussion of 
the invisibility of God, he explains how Moses and Christ (John 14:9) 
have “seen” God.36 In another discussion of Exodus 33 in the Commen-
tary on the Song of Songs, Origen wrestles with the meaning of the fora-
men petrae (cleft in the rock) and posteriora (back).37 What does it mean 
that God put Moses in the “cleft of the rock” and, after God has passed 
by, Moses was allowed to see God’s “back”? According to Origen, the 
ﬁ rst phrase means that in the rock, namely, Christ, there is a cleft 
which is open to God. The “back” of God, on the other hand, is what 
can only be seen at the end of time by that person who stands in the ﬁ s-
sure of the rock, i.e. who has learnt from the revelation of Christ.38 It is 
in and through Christ, the revelation of God, that believers come to 
know God.",430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation$@$20250530_170954/430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation.pdf#page=193
194,"What does it mean 
that God put Moses in the “cleft of the rock” and, after God has passed 
by, Moses was allowed to see God’s “back”? According to Origen, the 
ﬁ rst phrase means that in the rock, namely, Christ, there is a cleft 
which is open to God. The “back” of God, on the other hand, is what 
can only be seen at the end of time by that person who stands in the ﬁ s-
sure of the rock, i.e. who has learnt from the revelation of Christ.38 It is 
in and through Christ, the revelation of God, that believers come to 
know God. Christ, the Lord and Master
In order to grasp fully the signiﬁ cance of Origen’s claim that “Christ is 
the Truth” we must not only observe how Christ serves as God’s reve-
lation, but also—and this is the second point—we must discern that 
Origen strikes a personal note with this claim.39 When he considers 
Christ the magister eruditionis on earth and in heaven, he means the 
“Truth” which looks at him and addresses him. This is already evident 
in those texts in which Origen speaks of Christ opening to the believing 
Christian the sense of Scripture.40 Along these lines, Origen also thinks 
of the voice of the preacher as the voice of Christ. The apostle Paul, 
moreover, gives him the certainty that Christ speaks in us.41 Origen is at
Loving Christ according to Origen and Augustine 155
his clearest in those countless passages where he takes up the Pauline 
theme of Christ removing the obstructing veil from those who listen to 
him (cf. 2 Cor 3:12–18).42 We also discern this personal dimension in those texts in which 
Origen speaks of the place, house, or dwelling where Christ is found by 
those who search for him. 43 We detect in such passages that someone 
can also serve as the Lord’s companion, indeed, even be counted as his 
friend. 44 If someone praises Jesus, Origen preaches, and receives him, 
this person’s strength increases. 45 This intimacy with Christ takes on 
heightened import in those passages where Origen presents Christ as 
the doctor of souls. 46 Moreover, Origen stresses the signiﬁ cance of the 
human soul of Jesus,47 which is for him priest and mediator.48 Precisely 
in this context, Christ as “Truth” signiﬁ es Christ as our Lord and 
 Master. Whoever attends to this personal dimension that colors Origen’s 
discussions of Christ as “Truth” will not be surprised to learn that he 
repeatedly interrupts his discussion of difﬁ cult questions, especially 
those that arise from his labors with the Scriptures, with prayers.",430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation$@$20250530_170954/430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation.pdf#page=194
195,"45 This intimacy with Christ takes on 
heightened import in those passages where Origen presents Christ as 
the doctor of souls. 46 Moreover, Origen stresses the signiﬁ cance of the 
human soul of Jesus,47 which is for him priest and mediator.48 Precisely 
in this context, Christ as “Truth” signiﬁ es Christ as our Lord and 
 Master. Whoever attends to this personal dimension that colors Origen’s 
discussions of Christ as “Truth” will not be surprised to learn that he 
repeatedly interrupts his discussion of difﬁ cult questions, especially 
those that arise from his labors with the Scriptures, with prayers. For 
example, he concludes a homily on the book of Leviticus with the re-
quest that the Lord might disclose to him and his hearers the sense of 
the passage that has been read in church. 49 Noticeable also is how Ori-
gen presents Joshua in the Homilies on Joshua and Homilies on Judges as 
the prototype of Jesus.50 Thus it is hardly surprising that precisely in 
these homilies Origen turns in prayer to Christ. Take the following 
passage that alludes to the foot-washing scene in John’s Gospel:
Come, I pray, Lord Jesus, Son of God, take off your outer garment 
and pour water into the basin and wash the feet of your servants. Wash the feet of our souls, so that we can say: “I have washed my 
feet, so how can I dirty them again?” And when you wash our feet, 
we would like to remain by you and listen to you, since you are our 
Lord and Master.”51
From his Homilies on Jeremiah comes the invitation to his hearers: “We 
want to pray that Jesus comes, that he reveals himself and teaches us the 
meaning of the passage that has been read.”52 A little later he adds: “I
156 Basil Studer, O.S.B.
need an appearance [ejpifavneia] of the power of Jesus, since he is Wis-
dom, Word and Truth, so that his arrival might illumine my face.”53 An 
indication of just how personal Origen understands these prayers to 
be is the remarkable way in which he uses “my Jesus” as a form of 
 address. 54 On this personal level, Origen holds to the conviction that a be-
liever ought to love Christ who is the Truth.55 While he does not say this 
expressly, the idea is nevertheless present in his writings. For example, 
loving Christ is implied when Origen exhorts us to search for Jesus, 
that is, the Logos, the Wisdom, the Righteousness, the Truth, and the 
Righteousness of God—all those aspects that characterize Christ—and 
in so doing, search for the Father as well. 56",430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation$@$20250530_170954/430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation.pdf#page=195
196,"54 On this personal level, Origen holds to the conviction that a be-
liever ought to love Christ who is the Truth.55 While he does not say this 
expressly, the idea is nevertheless present in his writings. For example, 
loving Christ is implied when Origen exhorts us to search for Jesus, 
that is, the Logos, the Wisdom, the Righteousness, the Truth, and the 
Righteousness of God—all those aspects that characterize Christ—and 
in so doing, search for the Father as well. 56 Another example where lov-
ing Christ is implied is when Origen invites believers, like the people of 
Nazareth, to look up to Jesus,57 to become his followers and become one 
in spirit with him. 58 Sometimes this love for Christ is explicitly stated, 
as when Origen exhorts his congregation to love Christ the Lord “in in-
corruption” (Eph 6:24), that is, to love Christ with an uncorrupted un-
derstanding or to offer an uncorrupted body to God.59 Yet perhaps 
Origen is at his clearest when he offers his interpretation of Psalm 36:23 
and its mention of the “steps” that are taken (gressus).60 These steps sig-
nify for him the soul’s continual ascent. This is an ascent, in turn, that 
strives for higher knowledge, and so in this context Origen takes over 
the request of Moses for the vision of God, though he especially speaks 
of striving for Christ, who is the Power of God. Upon what path should 
the soul take its steps to Christ? The answer, Origen says, is that the 
inner man must stride on a particular path, the Path, or Way, that says: 
“I am the Way, the Truth and the Life” (John 14:6).61 Origen describes 
this Way upon which the inner man walks as a via media and concludes: 
“Whoever allows himself to be lead by God, strives for Christ and longs 
to remain in him.”62 
Without a doubt this open and personal encounter with Christ 
ought also to be seen as integral to the theological project of De prin-
cipiis. Certainly the questions that are widely and pervasively discussed 
in this work concern themselves primarily, as I already mentioned 
above, with philosophical topics: the incorporeality and spirituality of 
God, providence and evil, and human freedom. Nevertheless, this fact
Loving Christ according to Origen and Augustine 157
ought not to prevent us from seeing in De principiis above all a loving 
conversation between the Christian and Christ, the Truth.63 Even if 
Origen does not address Christ as “my Jesus” and also does not pray to 
him, nevertheless there are still intimations, here and there, that indi-
cate to what extent the Christian life for Origen depends on disciple-
ship of Christ.",430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation$@$20250530_170954/430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation.pdf#page=196
197,"Upon what path should 
the soul take its steps to Christ? The answer, Origen says, is that the 
inner man must stride on a particular path, the Path, or Way, that says: 
“I am the Way, the Truth and the Life” (John 14:6).61 Origen describes 
this Way upon which the inner man walks as a via media and concludes: 
“Whoever allows himself to be lead by God, strives for Christ and longs 
to remain in him.”62 
Without a doubt this open and personal encounter with Christ 
ought also to be seen as integral to the theological project of De prin-
cipiis. Certainly the questions that are widely and pervasively discussed 
in this work concern themselves primarily, as I already mentioned 
above, with philosophical topics: the incorporeality and spirituality of 
God, providence and evil, and human freedom. Nevertheless, this fact
Loving Christ according to Origen and Augustine 157
ought not to prevent us from seeing in De principiis above all a loving 
conversation between the Christian and Christ, the Truth.63 Even if 
Origen does not address Christ as “my Jesus” and also does not pray to 
him, nevertheless there are still intimations, here and there, that indi-
cate to what extent the Christian life for Origen depends on disciple-
ship of Christ. 64 In De principiis Christ is for Origen not only the 
“Truth” but also “the Way” and “the Life.” Loving Christ in Augustine
“All the surer is our love for the face of Christ the more we 
recognize in his ‘back’ how much Christ ﬁ rst loved us.” —Augustine, Trin. II 17.2865
Christ, the Truth
Augustine’s readers know how prominent the concept of “truth” is for 
him. The search for the truth governed Augustine’s entire existence, 
and the initial impulse in this direction can be traced back to his discov-
ery of the disciplina philosophica during his studies in Carthage. Particu-
larly decisive was his reading of Cicero’s Hortensius (a text no longer 
extant). 66 This work awoke in him the desire to strive for that bliss that 
could be found in the “enjoyment of truth.”67 Taking his cues from Ar-
istotle, the famous Roman rhetorician invited the reader to philosophy, 
to the love of truth. Augustine made Cicero’s ideal his own—even the 
rhetorician ought to be a lover of truth.68
For Augustine, the path to “truth” is marked by philosophy even 
more so than was the case with Origen. Yet from the very beginning, 
Augustine too places “truth” in a Christian context. He understands 
philosophical “truth” in the light of the Christian piety that he has re-
ceived from his mother:69 for him, Christ is the “Truth.”70",430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation$@$20250530_170954/430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation.pdf#page=197
198,"This work awoke in him the desire to strive for that bliss that 
could be found in the “enjoyment of truth.”67 Taking his cues from Ar-
istotle, the famous Roman rhetorician invited the reader to philosophy, 
to the love of truth. Augustine made Cicero’s ideal his own—even the 
rhetorician ought to be a lover of truth.68
For Augustine, the path to “truth” is marked by philosophy even 
more so than was the case with Origen. Yet from the very beginning, 
Augustine too places “truth” in a Christian context. He understands 
philosophical “truth” in the light of the Christian piety that he has re-
ceived from his mother:69 for him, Christ is the “Truth.”70 The extent to 
which Augustine is indebted to the biblical understanding of “Truth” 
already appears in the fact that he continually refers to biblical, indeed, 
Johannine passages where veritas appears. He frequently refers to the 
saying of Jesus: “I am the Way, the Truth, and the Life” (John 14:6).71
158 Basil Studer, O.S.B. He can even make use of the formula Veritas dicit, when citing Jesus.72 
Of even greater signiﬁ cance are the references to John 8:31ff.,73 John 
1:14 and 1:17,74 and 2 Timothy 2:25. In texts where Augustine speaks of veritas, something divine is usu-
ally meant—God, or expressed more philosophically, the veritas im-
mutabilis.75 In christological contexts, Augustine means by veritas the 
divinity of Christ. He distinguishes this divinity from the via, the hu-
manity of Christ, which leads to his divinity, his Truth, his Life.76 In 
De Trinitate Augustine avails himself of Pauline categories, linking 
 veritas with the forma dei and via with the forma servi.77 As is the case with Origen, Augustine also speaks of the many 
names of Jesus.78 While he certainly has a preference for verbum and 
 sapientia, he can also call Christ veritas (and probably does so more fre-
quently than Origen). The personal meaning of veritas for Augustine is 
expressed above all in the trinitarian theme: aeternitas, veritas, caritas. This is clearly articulated in the following text: But many who boast in the cross of Christ and do not depart from 
the same path, even those who do not know those things that are 
discussed with great subtlety, because not a single infant perishes 
for whom he has died, come to the same Eternity, Truth, and Love, 
that is, to solid, certain, and complete happiness, where everything 
is clear for those who remain, see, and love. 79 In this text Augustine distinguishes the three persons not by their 
proper names, Father, Son, and Holy Spirit, but with the nouns aeterni-
tas, veritas, and caritas.",430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation$@$20250530_170954/430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation.pdf#page=198
199,"This is clearly articulated in the following text: But many who boast in the cross of Christ and do not depart from 
the same path, even those who do not know those things that are 
discussed with great subtlety, because not a single infant perishes 
for whom he has died, come to the same Eternity, Truth, and Love, 
that is, to solid, certain, and complete happiness, where everything 
is clear for those who remain, see, and love. 79 In this text Augustine distinguishes the three persons not by their 
proper names, Father, Son, and Holy Spirit, but with the nouns aeterni-
tas, veritas, and caritas. Veritas gives us the certainty that we can attain, 
with the help of caritas, to felicitas, and that felicitas is, in turn, rooted in 
aeternitas.80 This trinitarian interpretation of veritas is also implied in 
those passages where Augustine, quoting Scripture, opens with “veritas 
dicit” or “dixit.”81 
Our Path Is Marked by Faith in Christ
Truth and Faith
Whoever wishes to explore more deeply what Augustine meant when 
he called Christ “Truth” must examine more closely the relationship
Loving Christ according to Origen and Augustine 159
between veritas and ﬁ des. It is not important to know if he is talking 
about veritas ﬁ dei or the veritas of the Bible. Decisive here is how Au-
gustine understands the role of Christ in the life of faith. In his writings, and especially in his sermons, Augustine repeatedly 
describes the Christian life with verbs ire, ambulare, navigari, peregri-
nari, and se extendere transire. 82 With these images he means to depict 
nothing other than faith in Christ. With this faith we advance on the 
path that is Christ and arrive at Truth, which is Christ himself. The 
theme of Christian pilgrimage occupies Augustine’s thoughts in his 
 exposition on Psalm 123:
Let us therefore so walk as if we were on the way, for the king of 
our country himself has made himself the way. The king of our 
country, the Lord Jesus Christ—there He is the Truth, but here He 
is the Way. Where are we going? To the Truth. By what path are 
we going? By faith. Where are we going? To Christ. By what path 
are we going? By Christ.83 This faith that serves as a signpost for the Christian journey encom-
passes the entire trinitarian dispensatio salutis as it is summarized in the 
confession of faith. 84 The source of this faith in the Son of God is, in 
fact, Christ. When someone approaches the Truth in faith, the divine 
Truth has already established in its incarnation this person’s faith, so 
that this person’s way to God has become possible through the incar-
nation.",430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation$@$20250530_170954/430183501-Peter-W-Martens-Ed-in-the-Shadow-of-the-Incarnation.pdf#page=199
